Part_Desc_;Rework;Work_Order_Qty;Case ID;label;Activity;Resource;Report_Type;Resource.1;Qty_Completed;Qty_for_MRB;activity_duration;Complete Timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases;en_event;nr_cases;nr_past_events;nr_ongoing_cases;cr_cases_intensity;complete_cases_intensity;hour_day;day_week;day_month;month_year
Cable Head;missing;260;Case64;regular;Turning & Milling - Machine 5;ID4529;D;Machine 5 - Turning & Milling;30;0;339.0;2012-03-16 12:49:00;769;3;4;12;349.0;770.0;3;21;8;26;1.0;13;0.025787965616045846;0.003896103896103896;16.0;2.0;3.0;1.0
Ballnut;missing;10;Case47;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;1;0;75.0;2012-03-16 13:41:00;821;3;4;13;75.0;15852.0;10;21;13;26;9.0;41;0.5466666666666666;0.0016401715871814282;1.0;4.0;5.0;1.0
Cable Head;missing;260;Case64;regular;Turning & Milling - Machine 5;ID4932;D;Machine 5 - Turning & Milling;52;0;397.0;2012-03-17 15:00:00;900;3;5;15;1571.0;2341.0;4;21;8;26;1.0;13;0.005728835136855506;0.0012815036309269544;16.0;2.0;3.0;1.0
Bearing;missing;112;Case79;regular;Packing;ID4820;D;Packing;112;0;60.0;2012-03-18 01:00:00;60;3;6;1;3423.0;7619.0;6;20;6;25;4.0;41;0.007303534910896874;0.001443759023493897;8.0;2.0;3.0;1.0
Tube;missing;12;Case93;deviant;Turning & Milling - Machine 10;ID4641;D;Machine 10 - Grinding;3;0;427.0;2012-03-18 06:50:00;410;3;6;6;2525.0;45752.0;16;20;18;25;13.0;4;0.03405940594059406;0.0016611295681063123;9.0;1.0;9.0;1.0
Assembly 1;missing;15;Case60;regular;Turning Q.C.;ID4287;S;Quality Check 1;0;0;60.0;2012-03-18 08:00:00;480;3;6;8;2610.0;3350.0;4;20;13;25;3.0;41;0.0034482758620689655;0.0011940298507462687;1.0;4.0;5.0;1.0
Plug;missing;12;Case121;regular;other;ID0998;D;other;11;0;1.0;2012-03-18 08:17:00;497;3;6;8;2678.0;17778.0;12;20;20;25;11.0;2;0.014936519790888723;0.0015187310158623017;16.0;1.0;9.0;1.0
Assembly 1;missing;15;Case60;regular;Turning - Machine 8;ID4219;B;Machine 8 - Turning & Milling;0;0;98.0;2012-03-18 08:39:00;519;3;6;8;39.0;3389.0;5;20;13;25;4.0;41;0.23076923076923078;0.0011802891708468574;1.0;4.0;5.0;1.0
Plug;missing;12;Case121;regular;Flat Grinding - Machine 11;ID0998;D;Machine 11 - Grinding;11;0;93.0;2012-03-18 09:52:00;592;3;6;9;95.0;17873.0;13;20;20;25;12.0;2;0.42105263157894735;0.001510658535220724;16.0;1.0;9.0;1.0
Plug;missing;12;Case121;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;11;0;111.0;2012-03-18 11:43:00;703;3;6;11;111.0;17984.0;14;20;20;25;12.0;2;0.36036036036036034;0.0015013345195729537;16.0;1.0;9.0;1.0
Tube;missing;12;Case93;deviant;Turning & Milling Q.C.;ID4287;D;Quality Check 1;0;0;240.0;2012-03-18 12:00:00;720;3;6;12;310.0;46062.0;17;20;18;25;16.0;4;0.27741935483870966;0.0016499500673005949;9.0;1.0;9.0;1.0
Ballnut;missing;200;Case96;regular;Turning & Milling Q.C.;ID4287;D;Quality Check 1;0;0;113.0;2012-03-18 13:53:00;833;3;6;13;0.0;0.0;1;21;9;26;0.0;48;0;0;1.0;3.0;4.0;1.0
Ballnut;missing;100;Case97;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;0;0;66.0;2012-03-18 15:00:00;900;3;6;15;8690.0;13095.0;8;21;12;26;6.0;48;0.0037974683544303796;0.0012982054219167621;13.0;3.0;4.0;1.0
Tube;missing;12;Case93;deviant;Turning & Milling - Machine 10;ID4132;D;Machine 10 - Grinding;7;0;393.0;2012-03-18 15:39:00;939;3;6;15;219.0;46281.0;18;20;18;25;16.0;4;0.3972602739726027;0.0016421425639031135;9.0;1.0;9.0;1.0
Ballnut;missing;10;Case59;deviant;Turning & Milling - Machine 6;ID4794;S;Machine 6 - Turning & Milling;2;0;367.0;2012-03-18 15:54:00;954;3;6;15;0.0;0.0;1;21;8;26;0.0;48;0;0;16.0;2.0;3.0;1.0
Cable Head;missing;260;Case64;regular;Turning & Milling - Machine 5;ID4932;D;Machine 5 - Turning & Milling;6;0;162.0;2012-03-18 16:04:00;964;3;6;16;1504.0;3845.0;5;21;8;26;1.0;13;0.007978723404255319;0.0013003901170351106;16.0;2.0;3.0;1.0
Ballnut;missing;24;Case54;deviant;Turning & Milling - Machine 4;ID4429;S;Machine 4 - Turning & Milling;0;0;406.0;2012-03-18 16:10:00;970;3;6;16;0.0;0.0;1;22;6;27;0.0;18;0;0;8.0;2.0;3.0;1.0
Ballnut;missing;10;Case59;deviant;Turning & Milling - Machine 6;ID4429;D;Machine 6 - Turning & Milling;7;0;108.0;2012-03-18 17:59:00;1079;3;6;17;125.0;125.0;2;22;8;27;0.0;48;0.016;0;16.0;2.0;3.0;1.0
Cable Head;missing;260;Case64;regular;Turning & Milling - Machine 5;ID4429;D;Machine 5 - Turning & Milling;12;0;79.0;2012-03-18 17:59:00;1079;3;6;17;115.0;3960.0;6;22;8;27;1.0;13;0.11304347826086956;0.0012626262626262627;16.0;2.0;3.0;1.0
Cable Head;missing;260;Case64;regular;Turning & Milling - Machine 5;ID4529;D;Machine 5 - Turning & Milling;0;0;1.0;2012-03-18 20:08:00;1208;3;6;20;129.0;4089.0;7;22;8;27;1.0;13;0.10077519379844961;0.001222792858889704;16.0;2.0;3.0;1.0
Ballnut;missing;10;Case59;deviant;Turning & Milling - Machine 6;ID4529;D;Machine 6 - Turning & Milling;1;0;57.0;2012-03-18 21:18:00;1278;3;6;21;199.0;324.0;3;22;8;27;0.0;48;0.010050251256281407;0;16.0;2.0;3.0;1.0
Assembly 1;missing;15;Case60;regular;Turning - Machine 8;ID0997;S;Machine 8 - Turning & Milling;15;0;399.0;2012-03-18 23:30:00;1410;3;6;23;891.0;4280.0;6;22;13;27;5.0;41;0.014590347923681257;0.0011682242990654205;1.0;4.0;5.0;1.0
Ballnut;missing;24;Case54;deviant;Turning & Milling - Machine 4;ID4167;S;Machine 4 - Turning & Milling;0;0;218.0;2012-03-18 23:46:00;1426;3;6;23;456.0;456.0;2;22;6;27;1.0;18;0.006578947368421052;0;8.0;2.0;3.0;1.0
Locker;missing;3;Case129;regular;Packing;ID4820;D;Packing;3;0;60.0;2012-03-19 01:00:00;60;3;0;1;13725.0;17710.0;8;22;10;27;7.0;7;0.002987249544626594;0.001411631846414455;7.0;3.0;4.0;1.0
Ballnut;missing;9;Case50;regular;Packing;ID4820;D;Packing;7;0;60.0;2012-03-19 01:00:00;60;3;0;1;3741.0;23844.0;8;22;9;27;7.0;48;0.012296177492649024;0.0013001174299614158;1.0;3.0;4.0;1.0
Ballnut;missing;9;Case62;regular;Packing;ID4820;D;Packing;9;0;60.0;2012-03-19 01:00:00;60;3;0;1;3675.0;40857.0;15;22;16;27;14.0;48;0.022312925170068026;0.0016888170937660622;1.0;1.0;9.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID4529;S;Machine 6 - Turning & Milling;0;0;272.0;2012-03-19 02:14:00;134;3;0;2;0.0;0.0;1;23;8;28;0.0;15;0;0;16.0;2.0;3.0;1.0
Cable Head;missing;260;Case64;regular;Turning & Milling - Machine 5;ID4529;D;Machine 5 - Turning & Milling;70;0;602.0;2012-03-19 06:10:00;370;3;0;6;602.0;4691.0;8;22;8;27;7.0;13;0.024916943521594685;0.0010658708164570454;16.0;2.0;3.0;1.0
Ballnut;missing;39;Case106;regular;Turning & Milling Q.C.;ID4618;D;Quality Check 1;39;0;28.0;2012-03-19 07:28:00;448;3;0;7;4970.0;5264.0;3;22;8;27;0.0;48;0.003420523138832998;0.0011398176291793312;16.0;2.0;3.0;1.0
Ballnut;missing;24;Case54;deviant;Turning & Milling - Machine 4;ID4932;S;Machine 4 - Turning & Milling;0;0;45.0;2012-03-19 08:17:00;497;3;0;8;511.0;967.0;3;22;6;27;1.0;18;0.015655577299412915;0.001034126163391934;8.0;2.0;3.0;1.0
Ballnut;missing;9;Case50;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;7;0;142.0;2012-03-19 09:56:00;596;3;0;9;536.0;24380.0;9;21;9;26;7.0;48;0.08768656716417911;0.0013125512715340443;1.0;3.0;4.0;1.0
Plug;missing;12;Case121;regular;Round Grinding - Machine 3;ID4385;S;Machine 3 - Round Grinding;0;0;117.0;2012-03-19 10:00:00;600;3;0;10;1337.0;19321.0;15;21;20;26;14.0;2;0.032909498878085267;0.0015527146628021324;16.0;1.0;9.0;1.0
Ballnut;missing;39;Case106;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;39;0;73.0;2012-03-19 10:51:00;651;3;0;10;203.0;5467.0;4;21;8;26;3.0;48;0.08374384236453201;0.0012804097311139564;16.0;2.0;3.0;1.0
Ballnut;missing;9;Case62;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;9;0;66.0;2012-03-19 11:03:00;663;3;0;11;603.0;41460.0;16;20;16;25;14.0;48;0.13764510779436154;0.0017124939700916546;1.0;1.0;9.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID4794;S;Machine 6 - Turning & Milling;1;0;292.0;2012-03-19 12:12:00;732;3;0;12;598.0;598.0;2;20;8;25;1.0;15;0.005016722408026756;0.005016722408026756;16.0;2.0;3.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling Q.C.;ID4287;S;Quality Check 1;0;0;67.0;2012-03-19 12:37:00;757;3;0;12;25.0;623.0;3;20;8;25;2.0;15;0.12;0.004815409309791332;16.0;2.0;3.0;1.0
Plug;missing;12;Case121;regular;Round Grinding - Machine 3;ID4385;D;Machine 3 - Round Grinding;11;0;197.0;2012-03-19 13:19:00;799;3;0;13;199.0;19520.0;16;20;20;25;15.0;2;0.22110552763819097;0.0015881147540983606;16.0;1.0;9.0;1.0
Ballnut;missing;24;Case54;deviant;Turning & Milling Q.C.;ID4287;S;Quality Check 1;0;0;59.0;2012-03-19 13:38:00;818;3;0;13;321.0;1288.0;4;20;6;25;1.0;18;0.028037383177570093;0.002329192546583851;8.0;2.0;3.0;1.0
Ballnut;missing;18;Case100;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;0;0;165.0;2012-03-19 14:06:00;846;3;0;14;4406.0;40089.0;12;20;14;25;11.0;48;0.018157058556513846;0.0016962258973783333;9.0;4.0;5.0;1.0
Ballnut;missing;39;Case106;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;39;0;38.0;2012-03-19 15:20:00;920;3;0;15;269.0;5736.0;5;20;8;25;3.0;48;0.06319702602230483;0.001394700139470014;16.0;2.0;3.0;1.0
Ballnut;missing;100;Case97;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;0;0;141.0;2012-03-19 16:00:00;960;3;0;16;1500.0;14595.0;9;20;12;25;6.0;48;0.024666666666666667;0.0014388489208633094;13.0;3.0;4.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID4794;D;Machine 6 - Turning & Milling;7;0;229.0;2012-03-19 16:01:00;961;3;0;16;204.0;827.0;4;20;8;25;2.0;15;0.024509803921568627;0.0036275695284159614;16.0;2.0;3.0;1.0
Ballnut;missing;24;Case54;deviant;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;11;0;387.0;2012-03-19 16:04:00;964;3;0;16;146.0;1434.0;5;20;6;25;1.0;18;0.07534246575342465;0.0020920502092050207;8.0;2.0;3.0;1.0
Locker;missing;3;Case129;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;0;0;30.0;2012-03-19 16:30:00;990;3;0;16;930.0;18640.0;9;20;10;25;7.0;7;0.04516129032258064;0.0015021459227467812;7.0;3.0;4.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID4718;D;Machine 6 - Turning & Milling;4;0;69.0;2012-03-19 17:49:00;1069;3;0;17;108.0;935.0;5;20;8;25;2.0;15;0.05555555555555555;0.0032085561497326204;16.0;2.0;3.0;1.0
Assembly 1;missing;15;Case60;regular;Turning Q.C.;ID4287;D;Quality Check 1;0;0;58.0;2012-03-19 17:58:00;1078;3;0;17;1108.0;5388.0;7;20;13;25;5.0;41;0.01444043321299639;0.0014847809948032665;1.0;4.0;5.0;1.0
Cable Head;missing;5;Case140;deviant;Turning & Milling - Machine 5;ID4429;S;Machine 5 - Turning & Milling;2;0;645.0;2012-03-19 17:59:00;1079;3;0;17;0.0;0.0;1;21;2;26;0.0;13;0;0;11.0;1.0;2.0;1.0
Cable Head;missing;5;Case140;deviant;Turning & Milling - Machine 5;ID4167;D;Machine 5 - Turning & Milling;3;0;75.0;2012-03-19 21:35:00;1295;3;0;21;216.0;216.0;2;20;2;25;0.0;13;0;0;11.0;1.0;2.0;1.0
Ballnut;missing;24;Case54;deviant;Turning & Milling - Machine 4;ID4167;D;Machine 4 - Turning & Milling;13;0;414.0;2012-03-19 22:59:00;1379;3;0;22;415.0;1849.0;6;19;6;24;1.0;18;0.02891566265060241;0.002163331530557058;8.0;2.0;3.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID0997;D;Machine 6 - Turning & Milling;15;0;211.0;2012-03-19 23:28:00;1408;3;0;23;339.0;1274.0;6;19;8;24;2.0;15;0.02359882005899705;0.003924646781789639;16.0;2.0;3.0;1.0
Ballnut;missing;5;Case69;regular;Packing;ID4820;D;Packing;5;0;60.0;2012-03-20 01:00:00;60;3;1;1;9183.0;9183.0;2;19;3;24;1.0;48;0.0030491124904715233;0.001633453119895459;16.0;1.0;2.0;1.0
Cable Head;missing;33;Case104;regular;Turning & Milling - Machine 5;ID4529;S;Machine 5 - Turning & Milling;1;0;343.0;2012-03-20 02:26:00;146;3;1;2;0.0;0.0;1;20;6;25;0.0;7;0;0;8.0;2.0;3.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID4529;D;Machine 6 - Turning & Milling;15;0;217.0;2012-03-20 06:40:00;400;3;1;6;432.0;1706.0;7;20;8;25;2.0;15;0.023148148148148147;0.0029308323563892145;16.0;2.0;3.0;1.0
Cable Head;missing;33;Case104;regular;Turning & Milling - Machine 5;ID4529;D;Machine 5 - Turning & Milling;19;0;254.0;2012-03-20 06:41:00;401;3;1;6;255.0;255.0;2;20;6;25;0.0;7;0.00392156862745098;0;8.0;2.0;3.0;1.0
Assembly 1;missing;15;Case60;regular;Turning Q.C.;ID4287;D;Quality Check 1;15;0;46.0;2012-03-20 08:00:00;480;3;1;8;842.0;6230.0;8;20;13;25;5.0;41;0.022565320665083134;0.0016051364365971107;1.0;4.0;5.0;1.0
Locker;missing;3;Case129;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;3;0;44.0;2012-03-20 09:11:00;551;3;1;9;1001.0;19641.0;10;19;10;24;7.0;7;0.04395604395604396;0.0015274171376202842;7.0;3.0;4.0;1.0
Ballnut;missing;5;Case69;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;5;0;75.0;2012-03-20 10:58:00;658;3;1;10;598.0;9781.0;3;18;3;23;1.0;48;0.048494983277591976;0.0016358245578161742;16.0;1.0;2.0;1.0
Cable Head;missing;33;Case104;regular;Turning & Milling - Machine 5;ID4429;D;Machine 5 - Turning & Milling;13;0;247.0;2012-03-20 11:07:00;667;3;1;11;266.0;521.0;3;18;6;23;0.0;7;0.007518796992481203;0.003838771593090211;8.0;2.0;3.0;1.0
Cable Head;missing;33;Case104;regular;Turning & Milling Q.C.;ID4493;D;Quality Check 1;0;0;120.0;2012-03-20 11:54:00;714;3;1;11;47.0;568.0;4;18;6;23;0.0;7;0.0425531914893617;0.0035211267605633804;8.0;2.0;3.0;1.0
Assembly 1;missing;15;Case60;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;15;0;36.0;2012-03-20 12:35:00;755;3;1;12;275.0;6505.0;9;18;13;23;8.0;41;0.06909090909090909;0.0018447348193697155;1.0;4.0;5.0;1.0
Assembly 1;missing;15;Case60;regular;Laser Marking - Machine 7;ID4882;D;Machine 7- Laser Marking;15;0;11.0;2012-03-20 12:47:00;767;3;1;12;12.0;6517.0;10;18;13;23;8.0;41;1.5833333333333333;0.0018413380389749885;1.0;4.0;5.0;1.0
Ballnut;missing;55;Case174;deviant;Turning & Milling - Machine 6;ID4794;D;Machine 6 - Turning & Milling;13;0;364.0;2012-03-20 13:29:00;809;3;1;13;409.0;2115.0;8;17;8;22;2.0;15;0.02444987775061125;0.003309692671394799;16.0;2.0;3.0;1.0
Assembly 1;missing;15;Case60;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;0;0;60.0;2012-03-20 14:30:00;870;3;1;14;103.0;6620.0;11;17;13;22;8.0;41;0.18446601941747573;0.001963746223564955;1.0;4.0;5.0;1.0
Ballnut;missing;12;Case124;regular;Turning & Milling - Machine 4;ID4932;S;Machine 4 - Turning & Milling;1;0;455.0;2012-03-20 14:34:00;874;3;1;14;0.0;0.0;1;18;10;23;0.0;41;0;0;7.0;3.0;4.0;1.0
Cylinder;missing;40;Case119;regular;Turning & Milling - Machine 10;ID4132;S;Machine 10 - Grinding;0;0;525.0;2012-03-20 15:57:00;957;3;1;15;0.0;0.0;1;19;11;24;0.0;4;0;0;12.0;3.0;4.0;1.0
Ballnut;missing;12;Case124;regular;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;2;0;83.0;2012-03-20 15:58:00;958;3;1;15;84.0;84.0;2;19;10;24;0.0;41;0.011904761904761904;0;7.0;3.0;4.0;1.0
Assembly 1;missing;15;Case60;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;15;0;1.0;2012-03-20 17:05:00;1025;3;1;17;155.0;6775.0;12;19;13;24;8.0;41;0.13548387096774195;0.001918819188191882;1.0;4.0;5.0;1.0
Ballnut;missing;12;Case124;regular;Turning & Milling - Machine 4;ID4429;D;Machine 4 - Turning & Milling;0;0;115.0;2012-03-20 17:54:00;1074;3;1;17;116.0;200.0;3;19;10;24;0.0;41;0.017241379310344827;0;7.0;3.0;4.0;1.0
Housing;missing;84;Case83;regular;Turning & Milling - Machine 5;ID4429;S;Machine 5 - Turning & Milling;1;0;408.0;2012-03-20 17:56:00;1076;3;1;17;11081.0;11081.0;2;19;15;24;1.0;2;0.003068315134013176;0.001804891255301868;11.0;4.0;5.0;1.0
Spur Gear;missing;15;Case45;deviant;Turning & Milling - Machine 6;ID4794;S;Machine 6 - Turning & Milling;1;0;343.0;2012-03-20 20:05:00;1205;3;1;20;0.0;0.0;1;20;5;25;0.0;4;0;0;7.0;2.0;3.0;1.0
Ballnut;missing;12;Case124;regular;Turning & Milling - Machine 4;ID4167;D;Machine 4 - Turning & Milling;9;0;282.0;2012-03-20 22:36:00;1356;3;1;22;282.0;482.0;4;20;10;25;0.0;41;0.014184397163120567;0;7.0;3.0;4.0;1.0
Spur Gear;missing;15;Case45;deviant;Turning & Milling - Machine 6;ID4529;S;Machine 6 - Turning & Milling;1;0;192.0;2012-03-20 23:19:00;1399;3;1;23;194.0;194.0;2;20;5;25;0.0;4;0.005154639175257732;0;7.0;2.0;3.0;1.0
Housing;missing;84;Case83;regular;Turning & Milling - Machine 5;ID4167;S;Machine 5 - Turning & Milling;1;0;98.0;2012-03-21 00:12:00;12;3;2;0;376.0;11457.0;3;20;15;25;2.0;2;0.09308510638297872;0.0017456576765296325;11.0;4.0;5.0;1.0
Ballnut;missing;18;Case100;regular;Packing;ID4820;D;Packing;18;0;60.0;2012-03-21 01:00:00;60;3;2;1;2094.0;42183.0;13;19;14;25;12.0;48;0.04059216809933142;0.0017305549628997463;9.0;4.0;5.0;1.0
Assembly 1;missing;15;Case60;regular;Packing;ID4820;D;Packing;15;0;60.0;2012-03-21 01:00:00;60;3;2;1;475.0;7250.0;13;19;13;24;8.0;41;0.04842105263157895;0.001793103448275862;1.0;4.0;5.0;1.0
Plug;missing;12;Case122;regular;Lapping - Machine 1;ID4882;D;Machine 1 - Lapping;0;0;75.0;2012-03-21 01:15:00;75;3;2;1;10711.0;23778.0;15;20;26;24;14.0;41;0.0047614601811222105;0.0016401715871814282;15.0;4.0;12.0;1.0
Housing;missing;10;Case126;deviant;Turning & Milling - Machine 4;ID4429;S;Machine 4 - Turning & Milling;0;0;75.0;2012-03-21 01:15:00;75;3;2;1;0.0;0.0;1;20;3;25;0.0;18;0;0;16.0;1.0;2.0;1.0
Spur Gear;missing;15;Case45;deviant;Turning & Milling - Machine 6;ID4529;D;Machine 6 - Turning & Milling;13;0;242.0;2012-03-21 03:23:00;203;3;2;3;244.0;438.0;3;20;5;25;0.0;4;0.020491803278688523;0.00228310502283105;7.0;2.0;3.0;1.0
Ballnut;missing;10;Case47;regular;Round Grinding - Machine 2;ID4355;D;Machine 2 - Round Grinding;9;0;120.0;2012-03-21 05:00:00;300;3;2;5;6679.0;22531.0;11;20;13;25;10.0;41;0.007635873633777512;0.0016421818827393369;1.0;4.0;5.0;1.0
Housing;missing;84;Case83;regular;Turning & Milling - Machine 5;ID4529;D;Machine 5 - Turning & Milling;30;0;379.0;2012-03-21 06:32:00;392;3;2;6;380.0;11837.0;4;20;15;25;2.0;2;0.09473684210526316;0.0017740981667652277;11.0;4.0;5.0;1.0
Bearing;missing;15;Case105;regular;Turning & Milling - Machine 4;ID4167;S;Machine 4 - Turning & Milling;0;0;436.0;2012-03-21 06:34:00;394;3;2;6;0.0;0.0;1;21;2;26;0.0;18;0;0;11.0;1.0;2.0;1.0
Ballnut;missing;18;Case100;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;18;0;1.0;2012-03-21 07:03:00;423;3;2;7;363.0;42546.0;14;20;14;25;12.0;48;0.2396694214876033;0.0017392939406759742;9.0;4.0;5.0;1.0
Cable Head;missing;33;Case104;regular;Turning & Milling Q.C.;ID4493;D;Quality Check 1;33;0;46.0;2012-03-21 07:41:00;461;3;2;7;1187.0;1755.0;5;20;6;25;4.0;7;0.009267059814658803;0.002849002849002849;8.0;2.0;3.0;1.0
Housing;missing;84;Case83;regular;Turning & Milling Q.C.;ID4287;D;Quality Check 1;0;0;60.0;2012-03-21 08:30:00;510;3;2;8;118.0;11955.0;5;20;15;25;2.0;2;0.3135593220338983;0.0018402342116269343;11.0;4.0;5.0;1.0
Cable Head;missing;33;Case104;regular;Laser Marking - Machine 7;ID4718;D;Machine 7- Laser Marking;33;0;28.0;2012-03-21 09:49:00;589;3;2;9;128.0;1883.0;6;19;6;24;5.0;7;0.0859375;0.0026553372278279343;8.0;2.0;3.0;1.0
Spur Gear;missing;15;Case45;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;0;0;174.0;2012-03-21 10:03:00;603;3;2;10;400.0;838.0;4;19;5;24;0.0;4;0.02;0.003579952267303103;7.0;2.0;3.0;1.0
Plug;missing;12;Case122;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;12;0;105.0;2012-03-21 10:10:00;610;3;2;10;535.0;24313.0;16;19;26;24;14.0;41;0.09906542056074766;0.0016863406408094434;15.0;4.0;12.0;1.0
Ballnut;missing;10;Case59;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;7;0;50.0;2012-03-21 10:10:00;610;3;2;10;3652.0;3976.0;4;19;8;24;3.0;48;0.006024096385542169;0.002766599597585513;16.0;2.0;3.0;1.0
Housing;missing;84;Case83;regular;Turning & Milling - Machine 5;ID4429;D;Machine 5 - Turning & Milling;10;0;193.0;2012-03-21 10:10:00;610;3;2;10;100.0;12055.0;6;19;15;24;2.0;2;0.37;0.0019079220240564082;11.0;4.0;5.0;1.0
Bearing;missing;15;Case105;regular;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;15;0;193.0;2012-03-21 10:31:00;631;3;2;10;237.0;237.0;2;18;2;23;0.0;18;0.02109704641350211;0.008438818565400843;11.0;1.0;2.0;1.0
Plug;missing;12;Case121;regular;Round Grinding - Q.C.;ID4493;D;Quality Check 1;11;0;121.0;2012-03-21 10:32:00;632;3;2;10;2713.0;22233.0;17;18;20;23;16.0;2;0.018798378179137487;0.0017991274231997482;16.0;1.0;9.0;1.0
Ballnut;missing;12;Case124;regular;Turning & Milling Q.C.;ID4287;D;Quality Check 1;12;0;99.0;2012-03-21 14:07:00;847;3;2;14;931.0;1413.0;5;18;10;23;4.0;41;0.01288936627282492;0.0028308563340410475;7.0;3.0;4.0;1.0
Ballnut;missing;10;Case59;deviant;Laser Marking - Machine 7;ID4718;D;Machine 7- Laser Marking;7;0;5.0;2012-03-21 14:56:00;896;3;2;14;286.0;4262.0;5;18;8;23;4.0;48;0.07692307692307693;0.0028155795401220087;16.0;2.0;3.0;1.0
Cylinder;missing;40;Case119;regular;Turning & Milling - Machine 10;ID4132;S;Machine 10 - Grinding;0;0;55.0;2012-03-21 15:30:00;930;3;2;15;1413.0;1413.0;2;18;11;23;1.0;4;0.008492569002123142;0.0028308563340410475;12.0;3.0;4.0;1.0
Plug;missing;12;Case122;regular;Round Grinding - Machine 2;ID4385;S;Machine 2 - Round Grinding;0;0;114.0;2012-03-21 15:46:00;946;3;2;15;336.0;24649.0;17;18;26;23;14.0;41;0.15773809523809523;0.001703923080043815;15.0;4.0;12.0;1.0
Housing;missing;84;Case83;regular;Turning & Milling - Machine 5;ID4932;D;Machine 5 - Turning & Milling;27;0;327.0;2012-03-21 15:58:00;958;3;2;15;348.0;12403.0;7;18;15;23;2.0;2;0.10632183908045977;0.0019350157220027412;11.0;4.0;5.0;1.0
Ballnut;missing;12;Case124;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;12;0;19.0;2012-03-21 16:20:00;980;3;2;16;133.0;1546.0;6;18;10;23;5.0;41;0.09022556390977443;0.00258732212160414;7.0;3.0;4.0;1.0
Ballnut;missing;10;Case47;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;10;0;370.0;2012-03-21 16:26:00;986;3;2;16;686.0;23217.0;12;18;13;23;10.0;41;0.07580174927113703;0.0017228754791747427;1.0;4.0;5.0;1.0
Ballnut;missing;25;Case85;deviant;Turning & Milling - Machine 6;ID4794;S;Machine 6 - Turning & Milling;2;0;576.0;2012-03-21 16:57:00;1017;3;2;16;0.0;0.0;1;19;3;24;0.0;15;0;0;16.0;1.0;2.0;1.0
Ballnut;missing;10;Case59;deviant;Lapping - Machine 1;ID0420;D;Machine 1 - Lapping;7;0;38.0;2012-03-21 17:35:00;1055;3;2;17;159.0;4421.0;6;19;8;24;4.0;48;0.14465408805031446;0.0027143180275955667;16.0;2.0;3.0;1.0
Plug;missing;12;Case122;regular;Round Grinding - Machine 2;ID4355;S;Machine 2 - Round Grinding;1;0;95.0;2012-03-21 17:55:00;1075;3;2;17;129.0;24778.0;18;19;26;24;14.0;41;0.4186046511627907;0.0016950520623133425;15.0;4.0;12.0;1.0
Ballnut;missing;39;Case106;regular;Final Inspection Q.C.;ID4618;D;Quality Check 1;0;0;150.0;2012-03-21 17:57:00;1077;3;2;17;3037.0;8773.0;6;19;8;24;3.0;48;0.009219624629568653;0.0019377635928416732;16.0;2.0;3.0;1.0
Ballnut;missing;25;Case85;deviant;Turning & Milling - Machine 6;ID4794;D;Machine 6 - Turning & Milling;4;0;62.0;2012-03-21 18:00:00;1080;3;2;18;63.0;63.0;2;19;3;24;0.0;15;0.047619047619047616;0;16.0;1.0;2.0;1.0
